식품명,대표식품명,식품중분류명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),나트륨(mg),비타민 A(μg RAE),비타민 D(μg),비타민 C(mg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g)
고디국(다슬기맑은국),고디국(다슬기맑은국),해당없음,17,56.2,1.4,0.71,1.57,0.23,0.9,87.0,0.55,96.0,14.0,0.0,2.36,1.02,0.07,
굴 미역국,굴 미역국,해당없음,16,10.8,1.9,0.47,1.9,0.12,1.2,83.0,1.34,382.0,9.0,0.0,0.61,1.46,0.09,
근대 된장국,근대 된장국,해당없음,12,70.0,0.9,0.29,1.66,0.31,0.9,14.0,0.22,232.0,41.0,0.0,0.78,0.01,0.05,
김치 된장국,김치 된장국,해당없음,15,19.9,1.1,0.38,1.97,0.71,1.1,16.0,0.27,239.0,5.0,0.0,1.03,0.99,0.06,
김치 콩나물국,김치 콩나물국,해당없음,10,16.4,1.2,0.24,1.12,0.38,0.7,29.0,0.24,181.0,5.0,0.01,0.51,6.26,0.05,
꼬리곰탕,꼬리곰탕,해당없음,113,50.4,6.9,6.15,6.99,0.85,0.5,13.0,0.74,417.0,3.0,0.0,2.29,22.03,1.85,
동태국,동태국,해당없음,29,34.7,4.2,0.62,1.56,0.39,0.8,21.0,0.29,325.0,10.0,0.09,0.88,10.88,0.09,
냉이 된장국,냉이 된장국,해당없음,20,16.5,2.1,0.43,2.46,0.57,1.3,57.0,2.05,272.0,13.0,0.01,3.55,8.11,0.09,
닭고기 미역국,닭고기 미역국,해당없음,21,10.3,3.2,0.74,0.71,0.01,0.5,17.0,0.24,191.0,8.0,0.0,0.3,8.03,0.18,
대합 미역국,대합 미역국,해당없음,7,4.6,0.7,0.22,0.67,0.04,0.2,14.0,0.62,76.0,2.0,0.0,0.35,2.06,0.03,
두부 된장국,두부 된장국,해당없음,26,92.5,2.3,0.99,2.12,0.44,1.1,18.0,0.43,245.0,2.0,0.0,0.89,0.0,0.15,
두부 된장국_유부,두부 된장국,유부,25,74.7,1.8,1.33,1.54,0.34,0.7,25.0,0.34,207.0,1.0,0.0,0.63,0.0,0.21,
두부국,두부국,해당없음,19,105.5,1.8,0.83,1.25,0.22,0.6,18.0,0.44,185.0,2.0,0.01,1.09,2.18,0.14,
메밀묵국,메밀묵국,해당없음,65,95.1,1.6,1.27,12.03,1.45,1.8,17.0,1.22,249.0,6.0,0.0,3.97,0.0,0.21,
멸치 미역국,멸치 미역국,해당없음,9,1.2,1.1,0.38,0.71,0.0,0.4,39.0,0.28,375.0,3.0,0.02,0.29,2.38,0.07,
무 된장국,무 된장국,해당없음,19,22.8,1.6,0.42,2.14,0.72,0.8,36.0,0.33,259.0,3.0,0.01,1.98,8.35,0.08,
무 북어국,무 북어국,해당없음,27,53.4,4.1,0.7,1.05,0.38,0.3,20.0,0.37,156.0,6.0,0.14,1.34,21.32,0.18,
바지락 미역국,바지락 미역국,해당없음,13,26.8,1.9,0.28,1.22,0.1,0.7,29.0,0.52,304.0,7.0,0.0,0.73,1.27,0.06,
바지락국,바지락국,해당없음,17,17.2,2.2,0.51,0.74,0.11,0.3,14.0,0.45,222.0,0.0,0.0,0.27,1.25,0.09,
배추 된장국,배추 된장국,해당없음,17,87.4,1.3,0.48,2.28,0.79,1.1,19.0,0.34,246.0,5.0,0.0,3.46,0.01,0.08,
배추 된장국_소고기,배추 된장국,소고기,30,106.7,2.9,1.1,2.18,0.57,1.0,24.0,1.1,337.0,10.0,0.0,3.01,1.67,0.32,
버섯국,버섯국,해당없음,42,38.8,3.3,2.43,2.71,0.5,1.4,11.0,0.56,161.0,3.0,0.0,1.09,7.66,0.72,
뼈다귀해장국,뼈다귀해장국,해당없음,21,16.3,2.7,0.63,0.96,0.36,0.4,4.0,0.22,108.0,4.0,0.03,0.84,5.86,0.2,
삼색 오이냉국,삼색 오이냉국,해당없음,17,51.3,0.6,0.21,3.52,2.68,0.4,10.0,0.13,234.0,7.0,0.0,5.01,0.0,0.04,
새우젓국,새우젓국,해당없음,23,41.4,2.0,0.72,2.31,0.85,1.0,29.0,0.32,287.0,5.0,0.0,1.77,4.33,0.12,
선짓국,선짓국,해당없음,45,39.5,3.9,1.9,3.53,0.8,1.6,26.0,3.16,462.0,31.0,0.0,1.1,5.12,0.53,
소고기 두부국,소고기 두부국,해당없음,34,15.5,2.8,2.18,0.62,0.04,0.3,8.0,0.36,160.0,2.0,0.0,0.18,6.14,0.61,
소고기 미역국,소고기 미역국,해당없음,17,4.9,1.5,1.05,0.59,0.03,0.4,12.0,0.25,225.0,4.0,0.0,0.29,3.59,0.3,
시금치 된장국,시금치 된장국,해당없음,15,81.2,1.2,0.33,2.12,0.62,1.0,14.0,0.38,250.0,74.0,0.0,7.89,0.01,0.06,
시래기 된장국,시래기 된장국,해당없음,13,68.0,0.9,0.3,1.9,0.33,1.2,22.0,0.37,237.0,24.0,0.0,0.31,0.02,0.05,
아욱 된장국,아욱 된장국,해당없음,19,90.9,1.5,0.4,2.89,0.4,1.5,56.0,0.31,289.0,69.0,0.0,7.89,0.01,0.07,
애호박 감자된장국_바지락,애호박 감자된장국,바지락,24,31.9,1.9,0.33,3.39,0.69,1.0,13.0,0.41,206.0,4.0,0.0,1.87,0.9,0.07,
애호박 된장국,애호박 된장국,해당없음,23,28.7,2.0,0.48,3.18,0.97,1.5,50.0,0.5,283.0,38.0,0.01,1.6,1.78,0.09,
어묵국,어묵국,해당없음,50,33.0,3.9,1.19,6.34,1.19,0.7,54.0,0.44,467.0,10.0,0.02,1.68,14.21,0.23,
어묵탕,어묵탕,해당없음,21,57.3,1.4,0.48,2.86,0.6,0.2,9.0,0.12,225.0,4.0,0.0,0.99,2.05,0.09,
어묵탕_고춧가루,어묵탕,고춧가루,36,40.3,2.5,0.89,4.64,0.9,0.4,14.0,0.21,240.0,9.0,0.05,0.76,5.58,0.17,
얼갈이 된장국,얼갈이 된장국,해당없음,11,83.4,0.9,0.29,1.56,0.39,0.9,34.0,0.21,216.0,21.0,0.0,3.35,0.01,0.05,
열무 된장국,열무 된장국,해당없음,20,26.8,2.1,0.5,2.04,0.46,1.0,65.0,0.69,330.0,52.0,0.01,1.98,7.84,0.1,
오이 미역냉국,오이 미역냉국,해당없음,13,20.9,0.7,0.21,2.91,1.84,0.8,20.0,0.2,338.0,8.0,0.0,2.78,0.0,0.04,
올갱이해장국,올갱이해장국,해당없음,41,39.7,4.0,1.35,3.54,0.77,1.7,113.0,1.01,342.0,9.0,0.0,3.85,9.05,0.21,
유부 된장국_무,유부 된장국,무,79,22.4,5.2,5.21,2.72,0.52,0.9,104.0,0.93,374.0,1.0,0.01,1.08,6.26,0.82,
조개 미역국,조개 미역국,해당없음,11,19.9,1.5,0.24,0.97,0.07,0.6,23.0,0.45,241.0,5.0,0.0,0.56,1.49,0.05,
참치 미역국,참치 미역국,해당없음,28,8.0,2.7,1.75,0.75,0.0,0.6,17.0,0.26,250.0,5.0,0.64,0.37,4.36,0.19,
콩나물 된장국,콩나물 된장국,해당없음,23,26.4,2.8,0.68,2.07,0.42,0.9,45.0,0.83,255.0,1.0,0.02,0.76,2.57,0.13,
콩나물 선짓국_낙지,콩나물 선짓국,낙지,21,33.7,3.1,0.34,1.79,0.29,0.9,21.0,2.0,146.0,16.0,0.0,0.44,1.73,0.06,
콩나물 황태국,콩나물 황태국,해당없음,30,55.2,4.6,0.87,0.99,0.3,0.3,22.0,0.43,129.0,8.0,0.16,0.9,25.92,0.23,
해물 된장국,해물 된장국,해당없음,38,34.6,5.9,0.65,1.94,0.66,0.6,26.0,0.92,319.0,5.0,0.57,0.85,34.39,0.13,
호박 된장국,호박 된장국,해당없음,17,17.7,1.2,0.4,2.17,0.49,0.8,11.0,0.27,212.0,6.0,0.0,1.43,0.3,0.07,
홍합 무국,홍합 무국,해당없음,23,27.5,2.5,0.85,1.3,0.32,0.2,27.0,0.96,283.0,0.0,0.01,1.41,11.45,0.15,
홍합 미역국,홍합 미역국,해당없음,9,14.9,1.1,0.25,0.74,0.02,0.4,14.0,0.47,253.0,3.0,0.0,0.22,2.8,0.05,
홍합국(홍합탕),홍합국(홍합탕),해당없음,17,23.3,2.8,0.24,0.75,0.04,0.0,9.0,1.23,137.0,0.0,0.0,0.27,10.55,0.06,
갈치찌개,갈치찌개,해당없음,39,27.1,3.9,1.56,2.4,0.74,0.6,16.0,0.32,313.0,16.0,1.67,0.91,12.06,0.41,
감자탕,감자탕,해당없음,67,38.0,4.66,3.96,3.37,0.42,1.3,24.0,0.53,145.0,19.0,0.0,3.19,15.6,0.98,
고등어찌개,고등어찌개,해당없음,38,28.1,3.5,1.69,2.02,0.9,0.5,10.0,0.35,193.0,16.0,0.58,1.49,9.45,0.43,
김치찌개,김치찌개,해당없음,19,33.3,1.2,0.53,2.33,0.94,1.4,23.0,0.3,190.0,9.0,0.0,1.27,1.09,0.08,
김치찌개_꽁치,김치찌개,꽁치,45,49.7,4.1,2.21,2.06,0.7,1.0,65.0,1.56,254.0,7.0,2.2,1.82,16.04,0.42,
김치찌개_돼지고기,김치찌개,돼지고기,41,66.5,3.74,1.77,2.6,1.01,1.5,23.0,0.45,266.0,12.0,0.06,1.76,7.48,0.5,
김치찌개_돼지고기_두부,김치찌개,돼지고기,35,38.8,3.3,1.33,2.36,0.88,1.5,20.0,0.37,264.0,10.0,0.06,1.13,5.25,0.35,
김치찌개_어묵,김치찌개,어묵,43,33.6,2.9,1.6,4.28,0.99,1.0,40.0,0.45,234.0,10.0,0.01,1.44,3.98,0.27,
김치찌개_참치,김치찌개,참치,39,60.4,4.69,1.12,2.44,0.94,1.4,23.0,1.28,354.0,11.0,0.82,1.61,5.1,0.13,
김치찌개_햄,김치찌개,햄,44,37.5,2.7,1.68,4.65,1.16,1.2,16.0,0.33,227.0,11.0,0.1,5.08,7.34,0.52,
김치찌개_삼겹살,김치찌개,삼겹살,78,39.9,3.5,5.56,2.98,0.94,1.5,20.0,0.4,208.0,13.0,0.1,1.35,10.33,2.09,
꽃게탕,꽃게탕,해당없음,31,44.1,4.9,0.28,2.12,0.95,0.7,40.0,0.32,309.0,7.0,0.0,2.46,8.21,0.06,
동태찌개,동태찌개,해당없음,44,49.6,5.5,0.81,3.91,1.47,1.1,26.0,0.37,221.0,20.0,0.12,1.46,14.15,0.12,
돼지고기찌개,돼지고기찌개,해당없음,57,40.2,4.1,3.14,2.74,0.66,0.7,7.0,0.64,154.0,8.0,0.12,0.66,10.59,1.18,
된장찌개_바지락,된장찌개,바지락,45,47.6,3.7,1.22,4.88,0.84,1.9,25.0,0.73,272.0,8.0,0.0,3.75,0.79,0.2,
된장찌개_소고기,된장찌개,소고기,44,39.4,2.7,1.52,4.94,1.14,1.6,13.0,0.43,443.0,5.0,0.0,2.7,3.65,0.41,
된장찌개_우렁,된장찌개,우렁,41,39.7,4.0,1.36,3.44,0.77,1.7,114.0,1.42,342.0,10.0,0.0,3.86,9.05,0.21,
된장찌개_모듬채소,된장찌개,모듬채소,37,126.4,2.6,0.99,4.68,0.97,1.8,23.0,0.53,372.0,8.0,0.0,4.31,0.0,0.16,
된장찌개_미더덕,된장찌개,미더덕,53,45.1,5.3,1.59,4.42,1.12,2.0,93.0,1.28,583.0,6.0,0.04,2.81,8.52,0.27,
된장찌개_콩나물,된장찌개,콩나물,55,44.0,5.5,1.9,5.01,0.87,2.8,85.0,1.04,549.0,6.0,0.02,1.67,3.45,0.32,
된장찌개_호박,된장찌개,호박,38,40.5,3.7,0.91,3.88,0.84,1.4,49.0,0.56,210.0,5.0,0.02,2.27,4.87,0.18,
두부찌개_바지락,두부찌개,바지락,34,27.6,3.3,0.99,3.18,1.05,1.0,45.0,0.64,206.0,9.0,0.01,0.82,8.28,0.17,
두부찌개_새우젓,두부찌개,새우젓,45,47.8,4.8,1.63,2.67,0.57,1.5,80.0,0.8,503.0,8.0,0.02,1.62,18.6,0.28,
두부찌개_소고기,두부찌개,소고기,80,44.9,6.0,3.7,5.62,1.53,1.4,47.0,0.92,320.0,17.0,0.01,1.58,17.64,0.97,
버섯찌개,버섯찌개,해당없음,60,175.1,4.0,2.09,8.54,2.21,3.2,24.0,0.88,631.0,33.0,0.0,3.27,4.38,0.58,
부대찌개,부대찌개,해당없음,68,39.7,4.83,2.79,6.12,1.24,1.4,22.0,0.42,368.0,15.0,0.04,6.92,11.14,0.86,
불낙전골,불낙전골,해당없음,61,37.6,4.6,2.48,4.86,0.5,0.9,14.0,0.47,252.0,14.0,0.0,1.03,18.37,0.63,
오리백숙,오리백숙,해당없음,151,29.2,7.5,7.09,13.4,0.23,0.7,11.0,1.23,524.0,13.0,0.73,0.86,33.8,2.3,
오리탕,오리탕,해당없음,169,37.5,8.3,7.57,16.57,2.53,1.2,17.0,1.07,460.0,14.0,0.76,2.02,35.31,2.43,
오징어찌개,오징어찌개,해당없음,27,29.0,3.6,0.33,2.37,1.0,0.5,7.0,0.13,230.0,10.0,1.04,1.06,39.58,0.08,
청국장찌개_배추김치,청국장찌개,배추김치,28,41.8,2.53,0.68,2.93,0.63,1.4,22.0,0.57,202.0,6.0,0.01,1.74,1.31,0.13,
추어탕,추어탕,해당없음,41,45.5,4.8,1.2,2.92,0.95,1.1,164.0,1.89,254.0,50.0,0.79,2.0,34.76,0.22,
콩비지찌개,콩비지찌개,해당없음,41,97.6,2.7,1.15,5.17,0.66,3.3,33.0,0.95,238.0,7.0,0.03,1.09,3.47,0.27,
가자미 매운탕,가자미 매운탕,해당없음,31,23.0,4.4,0.81,1.5,0.36,0.5,12.0,0.23,113.0,11.0,2.95,1.26,18.0,0.14,
광어 매운탕,광어 매운탕,해당없음,62,66.5,9.0,1.74,2.6,0.61,1.0,43.0,1.35,54.0,10.0,1.2,1.99,12.28,0.27,
김치 청국장찌개,김치 청국장찌개,해당없음,29,41.6,2.6,0.72,3.04,0.68,1.4,21.0,0.56,197.0,6.0,0.01,1.55,1.32,0.14,
김치순두부,김치순두부,해당없음,42,62.1,4.7,1.8,1.54,0.86,0.8,15.0,0.47,107.0,6.0,0.03,0.74,5.3,0.44,
김치순두부_돼지고기,김치순두부,돼지고기,26,83.6,3.0,0.89,1.48,0.72,0.7,14.0,0.36,207.0,9.0,0.02,1.24,4.1,0.18,
김치순두부_해물,김치순두부,해물,35,80.0,4.0,1.36,1.65,0.72,0.8,16.0,0.52,191.0,8.0,0.08,0.55,7.24,0.23,
대구 매운탕,대구 매운탕,해당없음,54,62.2,9.2,0.8,2.62,0.91,1.2,30.0,0.42,492.0,30.0,0.56,1.74,27.46,0.13,
대구지리,대구지리,해당없음,37,44.5,6.5,0.49,1.98,0.22,1.1,36.0,0.42,335.0,14.0,0.38,1.89,18.71,0.08,
동태 매운탕,동태 매운탕,해당없음,25,60.2,3.3,0.5,1.98,0.54,0.8,17.0,0.28,184.0,10.0,0.06,1.17,7.8,0.08,
두부 청국장찌개,두부 청국장찌개,해당없음,39,41.4,3.5,0.95,4.34,0.83,1.9,30.0,0.94,220.0,7.0,0.0,1.72,0.02,0.15,
두부 청국장찌개_김치,두부 청국장찌개,김치,33,97.0,3.1,0.86,3.32,0.69,1.6,25.0,0.86,426.0,7.0,0.0,2.2,0.71,0.19,
버섯 매운탕,버섯 매운탕,해당없음,45,51.4,2.4,1.36,6.93,1.46,2.0,9.0,0.51,160.0,16.0,0.0,2.72,4.14,0.4,
섞어찌개(모듬찌개),섞어찌개(모듬찌개),해당없음,47,47.0,3.7,1.32,5.58,1.46,1.4,18.0,0.41,290.0,15.0,0.04,3.69,6.15,0.37,
아귀 매운탕,아귀 매운탕,해당없음,37,46.2,4.6,0.68,3.64,1.06,1.1,18.0,0.84,208.0,27.0,0.21,1.99,11.56,0.11,
애호박찌개_감자,애호박찌개,감자,38,40.5,3.7,0.95,3.87,0.83,1.4,49.0,0.57,210.0,5.0,0.03,2.28,12.73,0.2,
어묵 매운탕,어묵 매운탕,해당없음,39,25.9,2.7,0.81,5.66,1.57,0.8,39.0,0.33,204.0,14.0,0.01,1.03,4.95,0.16,
장어매운탕,장어매운탕,해당없음,57,53.7,5.7,2.11,3.97,1.49,1.2,26.0,0.41,219.0,118.0,1.11,3.14,44.16,0.49,
조기찌개,조기찌개,해당없음,23,29.1,2.4,0.64,1.93,0.59,0.7,10.0,0.41,94.0,5.0,0.62,1.75,5.5,0.16,
참치찌개,참치찌개,해당없음,42,25.6,5.4,0.97,3.05,1.28,0.8,9.0,1.52,306.0,16.0,1.19,2.13,7.39,0.1,
김치찜_돼지고기,김치찜,돼지고기,63,69.6,4.8,2.7,4.78,1.17,1.8,23.0,0.61,221.0,12.0,0.1,1.43,10.6,0.84,
김치찜_돼지고기_두부,김치찜,돼지고기,44,65.9,3.8,1.91,2.86,1.13,1.7,21.0,0.4,258.0,13.0,0.07,1.29,7.51,0.55,
깻잎찜,깻잎찜,해당없음,30,25.2,1.7,0.91,4.59,1.36,1.7,62.0,0.56,277.0,131.0,0.0,0.91,0.0,0.15,
꼬막찜,꼬막찜,해당없음,121,91.8,13.3,2.13,12.33,6.93,2.4,94.0,6.8,1271.0,69.0,0.0,3.52,19.11,0.35,
꽈리고추찜,꽈리고추찜,해당없음,36,24.4,1.3,0.68,6.55,0.89,1.3,8.0,0.29,155.0,15.0,0.0,13.37,0.0,0.11,
달걀찜,달걀찜,해당없음,119,74.0,11.1,7.01,1.66,0.62,0.4,44.0,1.73,871.0,121.0,0.88,0.4,255.67,2.19,
달걀찜_당근,달걀찜,당근,69,44.8,6.24,3.64,2.21,0.52,0.2,28.0,0.93,252.0,82.0,0.89,0.35,162.13,1.27,
닭찜,닭찜,해당없음,134,62.1,10.3,5.6,10.01,2.97,1.1,14.0,0.79,315.0,48.0,0.0,3.43,36.32,1.46,
닭찜_간장,닭찜,간장,111,48.8,8.97,4.8,7.57,1.29,0.6,11.0,0.69,191.0,33.0,0.0,1.64,33.08,1.28,
닭찜_매운양념,닭찜,매운양념,106,55.8,9.16,4.87,6.18,1.66,1.1,16.0,0.68,234.0,39.0,0.0,2.08,32.55,1.28,
대구찜,대구찜,해당없음,57,63.5,8.3,1.18,3.32,1.02,1.4,36.0,0.51,170.0,34.0,0.5,2.66,24.55,0.18,
동태찜,동태찜,해당없음,50,65.0,7.6,1.03,2.75,0.86,1.1,39.0,0.38,206.0,23.0,0.2,2.07,24.14,0.14,
돼지갈비찜,돼지갈비찜,해당없음,139,53.8,10.5,8.15,4.79,2.29,0.4,9.0,0.53,250.0,13.0,0.08,1.68,39.7,2.22,
돼지갈비찜_채소,돼지갈비찜,채소,136,53.8,10.49,8.06,4.79,2.29,0.4,9.0,0.54,250.0,13.0,0.07,1.65,39.68,2.18,
소갈비찜,소갈비찜,해당없음,160,56.6,8.0,11.32,5.3,3.04,0.6,12.0,1.49,265.0,41.0,0.0,1.97,29.36,3.94,
순대,순대,해당없음,252,105.2,9.6,8.91,32.11,1.12,1.4,51.0,7.06,1180.0,14.0,0.0,1.87,163.81,2.26,
아귀찜,아귀찜,해당없음,30,41.7,4.1,0.69,2.19,0.65,0.9,16.0,0.77,114.0,23.0,0.23,1.46,12.83,0.11,
애호박찜,애호박찜,해당없음,36,63.5,1.7,1.46,4.43,1.98,1.7,32.0,0.28,574.0,15.0,0.0,2.41,6.46,0.24,
조기찜,조기찜,해당없음,71,62.4,9.2,2.53,2.58,0.88,1.0,25.0,0.42,126.0,19.0,3.65,1.94,22.99,0.61,
코다리찜,코다리찜,해당없음,46,40.6,6.0,0.9,3.74,0.84,0.9,19.0,0.3,149.0,12.0,0.15,0.89,16.68,0.14,
해물콩나물찜,해물콩나물찜,해당없음,48,64.5,6.3,0.8,4.77,0.94,1.2,32.0,0.9,191.0,10.0,0.0,1.23,13.21,0.14,
가자미찜,가자미찜,해당없음,77,59.5,11.7,1.95,2.67,0.72,0.7,27.0,0.52,344.0,10.0,8.07,2.48,49.27,0.34,
고등어찜,고등어찜,해당없음,92,59.6,8.6,4.88,3.21,1.02,1.4,33.0,0.95,159.0,34.0,1.36,2.66,22.36,1.15,
돼지사태찜,돼지사태찜,해당없음,83,60.5,7.6,2.65,7.02,2.76,1.1,10.0,0.51,207.0,54.0,0.28,3.24,23.73,0.95,
두부 달걀찜,두부 달걀찜,해당없음,75,52.5,6.2,4.06,3.05,0.49,1.6,43.0,1.0,142.0,43.0,0.29,0.12,52.61,0.85,
망둥어찜,망둥어찜,해당없음,52,63.9,8.5,0.7,2.96,0.68,1.2,20.0,1.85,202.0,27.0,1.2,1.93,36.7,0.12,
바지락찜,바지락찜,해당없음,83,54.8,8.0,1.71,9.15,4.59,1.6,49.0,1.82,830.0,23.0,0.0,1.62,6.02,0.32,
소고기찜,소고기찜,해당없음,117,58.1,5.5,8.55,4.95,2.55,1.1,14.0,0.88,163.0,10.0,0.0,4.99,23.44,3.33,
소사태찜,소사태찜,해당없음,96,58.9,9.3,3.31,6.42,1.97,1.0,9.0,1.22,204.0,37.0,0.0,3.22,22.03,0.91,
연두부찜,연두부찜,해당없음,65,90.4,5.1,3.3,3.71,1.11,1.1,34.0,0.96,203.0,12.0,0.0,0.14,0.0,0.48,
제육(돼지고기 수육),제육(돼지고기 수육),해당없음,158,81.8,19.7,7.49,1.25,0.15,0.3,25.0,0.93,334.0,8.0,0.79,0.77,71.76,2.68,
가자미구이,가자미구이,해당없음,150,47.2,14.69,7.8,3.85,0.03,0.1,27.0,0.5,291.0,5.0,10.47,1.3,63.9,1.22,
갈치구이,갈치구이,해당없음,123,35.3,9.35,7.32,3.96,0.0,0.1,23.0,0.52,314.0,10.0,4.75,0.49,34.33,1.59,
갈치구이_기름,갈치구이,기름,124,35.3,9.3,7.32,3.96,0.0,0.1,23.0,0.52,314.0,10.0,6.67,0.49,34.33,1.59,
감자구이,감자구이,해당없음,123,98.6,2.4,4.65,18.18,0.0,3.3,11.0,0.7,1.0,0.0,0.0,12.65,0.0,0.71,
고등어구이,고등어구이,해당없음,179,40.6,12.71,12.18,3.6,0.0,0.1,18.0,0.92,235.0,10.0,3.55,1.7,36.45,2.81,
고등어구이_기름,고등어구이,기름,182,40.6,12.7,12.18,3.6,0.0,0.1,18.0,0.92,235.0,10.0,3.55,1.7,36.45,2.81,
고등어구이_카레,고등어구이,카레,194,45.4,13.9,11.75,6.35,0.24,0.2,22.0,1.17,361.0,15.0,2.42,0.69,39.7,2.69,
굴비구이,굴비구이,해당없음,530,43.5,59.2,29.72,0.6,0.0,0.0,91.0,19.2,549.0,0.0,11.23,0.0,200.85,6.55,
꽁치구이,꽁치구이,해당없음,196,67.0,21.64,10.1,2.81,0.0,0.1,40.0,1.63,279.0,20.0,13.99,0.94,64.8,1.62,
닭구이,닭구이,해당없음,119,74.2,24.4,1.46,0.58,0.0,0.2,14.0,1.21,302.0,48.0,0.0,0.0,65.94,0.24,
닭날개구이,닭날개구이,해당없음,218,81.9,21.6,12.64,2.34,1.48,0.1,20.0,0.68,156.0,60.0,0.0,0.0,108.3,3.72,
닭다리구이,닭다리구이,해당없음,209,74.3,19.9,13.7,0.13,0.0,0.0,11.0,0.61,664.0,44.0,0.0,0.0,85.75,4.11,
돼지갈비구이,돼지갈비구이,해당없음,202,65.6,13.4,12.29,8.82,4.79,0.4,10.0,0.69,367.0,3.0,0.0,1.47,53.9,3.23,
돼지불고기_간장,돼지불고기,간장,85,48.4,8.75,3.5,4.3,2.26,0.5,10.0,0.42,218.0,13.0,0.22,2.76,24.22,1.11,
돼지불고기_고추장,돼지불고기,고추장,85,47.2,8.52,3.17,5.79,2.88,1.1,10.0,0.46,218.0,29.0,0.18,2.46,22.89,1.0,
런천미트구이,런천미트구이,해당없음,302,87.6,21.6,18.95,11.12,1.3,0.0,10.0,0.97,1091.0,7.0,1.0,32.09,76.5,5.57,
삼치구이,삼치구이,해당없음,81,34.3,9.2,3.81,1.78,0.0,0.1,3.0,0.06,167.0,1.0,3.13,0.0,32.65,0.78,
소불고기,소불고기,해당없음,144,46.3,7.8,9.61,6.12,2.79,0.6,13.0,1.08,278.0,11.0,0.0,2.1,29.48,3.67,
연어구이,연어구이,해당없음,138,61.1,16.6,7.24,0.2,0.0,0.0,20.0,0.89,850.0,14.0,25.78,0.81,52.36,1.09,
오리고기로스,오리고기로스,해당없음,169,108.1,29.7,4.37,0.78,0.01,0.3,21.0,3.82,510.0,16.0,1.83,0.63,137.51,1.65,
임연수구이,임연수구이,해당없음,81,28.9,8.0,4.76,0.73,0.0,0.0,6.0,3.2,318.0,9.0,1.21,0.0,26.95,0.89,
조기구이,조기구이,해당없음,90,29.3,7.4,6.01,0.89,0.0,0.0,8.0,0.18,269.0,0.0,3.21,0.0,20.21,1.08,
참치구이,참치구이,해당없음,318,93.8,33.5,19.02,0.05,0.0,0.0,39.0,2.77,1130.0,0.0,7.77,0.0,10.87,5.4,
치킨데리야끼,치킨데리야끼,해당없음,117,102.5,16.0,0.99,10.96,4.47,2.2,24.0,1.06,371.0,82.0,0.0,6.41,38.64,0.18,
콘치즈구이,콘치즈구이,해당없음,105,53.1,2.3,3.81,15.24,2.87,0.9,21.0,0.24,151.0,24.0,0.0,3.18,9.79,2.1,
함박스테이크,함박스테이크,해당없음,155,73.2,17.5,4.08,10.42,2.89,0.9,14.0,0.62,175.0,20.0,0.28,5.68,71.53,1.44,
넙치구이,넙치구이,해당없음,116,45.4,13.6,6.33,0.03,0.0,0.0,38.0,0.28,615.0,0.0,2.63,0.0,25.28,0.91,
돼지고기 꼬치구이,돼지고기 꼬치구이,해당없음,179,90.2,26.9,5.86,2.75,1.7,0.3,8.0,0.6,119.0,14.0,0.29,1.16,62.16,2.02,
돼지고기 스테이크,돼지고기 스테이크,해당없음,109,63.6,13.8,3.08,5.6,2.56,1.4,12.0,0.51,371.0,25.0,0.0,1.35,28.86,0.9,
베이컨떡말이구이,베이컨떡말이구이,해당없음,240,74.4,6.3,10.61,29.95,3.77,1.6,19.0,0.51,570.0,113.0,0.14,15.51,13.63,2.4,
북어구이,북어구이,해당없음,287,24.9,46.5,5.91,10.53,3.15,2.1,206.0,1.62,932.0,51.0,1.35,0.39,219.37,1.1,
삼치 양념구이,삼치 양념구이,해당없음,189,97.6,22.8,4.14,15.38,4.18,2.8,27.0,0.68,570.0,52.0,7.14,3.55,73.47,0.96,
소갈비 구이,소갈비 구이,해당없음,210,54.7,10.2,15.23,6.33,3.48,0.4,10.0,1.89,411.0,1.0,0.0,0.98,37.39,5.14,
소등심 스테이크,소등심 스테이크,해당없음,229,52.8,10.6,18.22,3.3,2.22,0.6,12.0,1.54,110.0,47.0,0.0,1.85,54.49,7.66,
소등심구이,소등심구이,해당없음,320,56.3,15.9,26.79,0.26,0.0,0.1,13.0,2.33,254.0,27.0,0.0,0.81,80.38,11.03,
오리 간장불고기,오리 간장불고기,해당없음,98,67.7,12.6,2.41,6.16,2.93,0.6,15.0,1.66,313.0,20.0,0.72,1.49,54.37,0.76,
오징어불고기,오징어불고기,해당없음,123,93.0,16.4,3.22,7.35,2.92,1.3,27.0,0.49,366.0,24.0,4.88,1.11,186.37,0.6,
우럭구이,우럭구이,해당없음,111,54.5,13.5,5.67,0.45,0.0,0.0,30.0,0.42,703.0,6.0,3.07,0.7,52.5,0.92,
장어 양념구이,장어 양념구이,해당없음,331,84.7,16.5,21.42,16.91,5.14,1.7,186.0,2.33,775.0,1119.0,18.29,1.35,199.13,5.69,
적어구이,적어구이,해당없음,174,107.8,20.9,9.04,0.31,0.0,0.0,41.0,0.41,1203.0,0.0,4.0,0.0,69.39,1.32,
조기 양념구이,조기 양념구이,해당없음,219,94.8,22.1,9.3,11.01,5.81,0.9,50.0,1.07,1633.0,29.0,9.05,0.15,56.92,1.95,
